,DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
624,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,106363,MEMORIAL HERMANN HOSPITAL SYSTEM,2525 S DOWNING ST,HOUSTON,TX,83408,TX - Houston,17,39979.89,6137.38,6068.6
625,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,227019,LEWISGALE MEDICAL CENTER,1900 ELECTRIC ROAD,COLUMBIA,MO,29743,MO - St. Louis,17,19423.83,5843.66,5014.02
626,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,209687,MERCY REGIONAL MEDICAL CENTER,1034 NORTH 500 WEST,ALEXANDRIA,OH,16621,MO - St. Louis,20,21992.03,6066.34,4732.89
627,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,377215,SACRED HEART HOSPITAL,250 SOUTH 21ST STREET,SPRINGFIELD,NC,25324,NC - Durham,24,16281.02,6777.78,4979.21
628,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10001,PRESBYTERIAN HOSPITAL,1200 NORTH BEAVER STREET,HOUSTON,NV,95332,AZ - Phoenix,15,35909.12,6992.12,5130.42
629,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,439661,BAPTIST MEDICAL CENTER,800 PRUDENTIAL DR,JACKSONVILLE,TX,29026,GA - Atlanta,14,25338.45,6079.24,4334.64
630,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,234774,ROCKINGHAM MEMORIAL HOSPITAL,2010 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,51570,OH - Columbus,12,17349.28,6383.93,4751.65
631,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,135752,FLORIDA HOSPITAL FLAGLER,969 LAKELAND DR,JACKSON,IN,47677,IN - Indianapolis,14,26722.22,5797.53,5073.68
632,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,458136,THE MEDICAL CENTER AT BOWLING GREEN,250 PARK STREET,FAYETTEVILLE,TX,32174,TX - Dallas,14,21286.78,5960.08,4044.59
633,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,502739,CHRISTUS SANTA ROSA HOSPITAL,1600 MEDICAL PARKWAY,SAN ANTONIO,TX,75294,TX - Houston,18,24683.46,7170.19,5310.07
634,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,454072,SPALDING REGIONAL MEDICAL CENTER,601 SOUTH 8TH STREET,GRIFFIN,GA,22650,GA - Atlanta,11,19084.32,6033.79,4132.5
635,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,73221,BAPTIST MEDICAL CENTER,16655 SOUTHWEST FREEWAY,DECATUR,TX,67560,TX - Dallas,12,22030.95,6222.73,4658.96
636,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,59729,WASHINGTON REGIONAL MED CTR AT NORTH HILLS,2525 S DOWNING ST,DENVER,AR,82524,AR - Springdale,17,37615.11,6116.27,4915.97
637,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,56557,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,700 EAST MARSHALL AVENUE,TULSA,TX,29934,OK - Tulsa,51,15927.98,5681.56,5187.62
638,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,104100,PARRISH MEDICAL CENTER,1324 LAKELAND HILLS BLVD,LAKELAND,FL,31551,FL - Orlando,12,33281.08,5858.74,4444.96
639,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,188014,MERCY HOSPITAL FAIRFIELD,300 SINGLETON RIDGE ROAD,JOHNSON CITY,IN,68538,IN - South Bend,18,16155.14,6422.02,4180.45
640,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,444266,METRO HEALTH HOSPITAL,8200 WALNUT HILL LANE,DALLAS,TX,74821,TX - Fort Worth,13,20753.63,6456.96,4926.35
641,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,195599,GOOD SAMARITAN HOSPITAL,701 EAST MARSHALL ST,PORTLAND,PA,54168,PA - Philadelphia,24,18942.24,7845.76,4319.4
642,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,248919,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE,SAINT LOUIS,MO,60596,MO - St. Louis,14,5995.42,5525.67,4414.72
643,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,15459,UNIVERSITY OF KENTUCKY HOSPITAL,HOSPITAL ADMINISTRATION,WASHINGTON,DC,87264,DC - Washington,18,54451.77,9014.35,7423.53
644,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,192202,MAYO CLINIC - SAINT MARYS HOSPITAL,1216 SECOND STREET WEST,MEDFORD,OR,77794,OR - Medford,23,33933.43,7334.17,5020.14
645,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,219763,RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,COLUMBIA,MO,16815,MO - St. Louis,14,21436.1,5676.97,5079.74
646,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,225255,GOOD SAMARITAN HOSPITAL,1216 SECOND STREET WEST,PORTLAND,MI,16275,MO - St. Louis,14,27969.83,7195.11,5128.18
647,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,179960,MIDDLE TENNESSEE MEDICAL CENTER INC,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,42969,TN - Nashville,26,28037.32,6076.34,4836.49
648,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,115096,ST ELIZABETH MEDICAL CENTER NORTH,401 EAST 20TH STREET,INDIANAPOLIS,IN,40060,IN - Indianapolis,15,34225.17,5939.67,5368.74
649,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,199942,FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,ALEXANDRIA,MN,15829,MN - Minneapolis,32,22630.37,6491.48,5212.75
650,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,73791,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,SANTA ROSA,CA,98630,CA - Los Angeles,13,47354.41,7736.12,8587.56
651,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,342943,MCLAREN BAY REGION,1900 COLUMBUS AVE,FARGO,MI,24516,MI - Saginaw,15,17238.9,6691.05,4643.06
652,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,462164,GOOD SAMARITAN HOSPITAL,814 LAPORTE AVE,HOUSTON,TX,86632,TX - Dallas,13,20870.57,6703.22,4524.59
653,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,490673,CLEAR LAKE REGIONAL MEDICAL CENTER,500 MEDICAL CENTER BLVD,GREENVILLE,TX,85395,SC - Greenville,30,32157.17,6587.59,5351.59
654,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,105369,JEFFERSON REGIONAL MEDICAL CENTER,175 MADISON AVE,PITTSBURGH,PA,77897,AZ - Phoenix,11,21448.64,6848.02,5443.02
655,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,108798,LAKE CUMBERLAND REGIONAL HOSPITAL,2400 NORTH ROCKTON AVENUE,SOMERSET,IL,55133,IL - Melrose Park,19,28932.43,6626.24,5618.51
656,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,229527,WILLIAM BEAUMONT HOSPITAL-TROY,44201 DEQUINDRE ROAD,TROY,MI,46834,MI - Royal Oak,14,20219.87,6338.93,4806.79
657,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,94708,COPLEY MEMORIAL HOSPITAL,2000 OGDEN AVENUE,AURORA,IL,79422,IL - Aurora,11,42335.51,7473.62,4969.11
658,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,448852,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  PO BOX 5039,COVINGTON,SC,42909,SC - Charleston,17,17720.35,6740.18,4261.48
659,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,426820,ST VINCENT HEART CENTER OF INDIANA LLC,10580 N MERIDIAN ST,INDIANAPOLIS,AR,71573,AR - Little Rock,18,21537.39,5934.1,4572.02
660,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,215797,FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,SOUTHFIELD,MN,59364,MN - Minneapolis,14,24457.21,6949.23,5532.59
661,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,491558,PRESBYTERIAN HOSPITAL,200 HAWTHORNE LANE BOX 33549,CONCORD,TX,55370,NC - Charlotte,24,28092.05,8102.38,5312.74
662,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,304581,FORSYTH MEMORIAL HOSPITAL,820 CLARKSVILLE ST,DANVILLE,TX,13065,TX - Dallas,15,36726.23,6329.76,6155.63
663,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,431807,DANVILLE REGIONAL MEDICAL CENTER,142 SOUTH MAIN STREET,DANVILLE,VA,15130,VA - Richmond,15,37412.26,6185.31,4219.8
664,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,429852,GOOD SAMARITAN HOSPITAL,2300 MARIE CURIE DRIVE,HOUSTON,TX,90861,TX - Dallas,16,38144.42,5928.71,4846.63
665,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,320301,DUBOIS REGIONAL MEDICAL CENTER,100 HOSPITAL AVENUE,SYRACUSE,NY,20051,NY - Syracuse,15,17183.04,7095.47,5199.95
666,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,354995,SAINT PETER'S UNIVERSITY HOSPITAL,254 EASTON AVE,NEW BRUNSWICK,NJ,1199,NJ - New Brunswick,14,29720.51,7187.13,6878.16
667,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,321968,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,18419,NC - Charlotte,38,37375.96,6386.73,4784.2
668,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,461262,SACRED HEART HOSPITAL,1701 OAK PARK BLVD,LAKE CHARLES,TX,77069,PA - Allentown,15,29095.02,6087.94,4752.5
669,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,467125,DANVILLE REGIONAL MEDICAL CENTER,1001 SAM PERRY BOULEVARD,DANVILLE,MO,71200,VA - Richmond,29,27329.78,6095.85,4712.05
670,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,114134,FLORIDA HOSPITAL FLAGLER,60 MEMORIAL MEDICAL PKWY,PALM COAST,GA,32500,SC - Charleston,16,18155.77,6059.05,4890.79
671,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,399840,BAPTIST MEDICAL CENTER,225 E JACKSON,FAYETTEVILLE,TX,82446,TX - San Antonio,19,19949.93,6390.26,4273.64
672,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,316429,CLARA MAASS MEDICAL CENTER,SIXTH AVENUE AND SPRUCE ST,COLUMBIA,NJ,8870,NJ - Camden,43,24013.6,6308.72,5281.42
673,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,235900,JORDAN HOSPITAL INC,41 EAST POST R0AD,WHITE PLAINS,MA,1199,MA - Boston,14,17267.68,6773.08,8056.42
674,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,264224,GOOD SAMARITAN HOSPITAL,5325 FARAON STREET,SPRINGFIELD,MO,65171,OH - Columbus,17,19423.12,6677.16,5219.53
675,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,49268,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,1801 16TH STREET,HOUSTON,CA,86067,CA - Los Angeles,18,42318.34,8307.48,5757.32
676,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,108066,ARROWHEAD HOSPITAL,18701 NORTH 67TH AVENUE,GLENDALE,AZ,3829,AZ - Phoenix,13,20719.21,5734.69,4551.74
677,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,132357,ELMHURST MEMORIAL HOSPITAL,3950 AUSTELL RD,ELMHURST,TX,81917,GA - Atlanta,15,53041.45,5906.64,4794.17
678,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,266601,CRITTENTON HOSPITAL MEDICAL CENTER,1102 WEST 32ND STREET,BRIDGEPORT,VA,19029,VA - Arlington,38,17116.69,6349.73,4780.76
679,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,553096,VIA CHRISTI HOSPITALS WICHITA INC,929 N ST FRANCIS ST,COLUMBUS,OH,75755,MO - Kansas City,13,31258.03,6415.33,4642.82
680,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,229136,LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE AVENUE,ALEXANDRIA,OH,22807,NC - Raleigh,35,21842.89,7019.99,4237.51
681,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,174877,ST ALPHONSUS REGIONAL MEDICAL CENTER,1055 NORTH CURTIS ROAD,BOISE,ID,5347,ID - Boise,30,20009.57,6123.66,4615.5
682,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,251571,BRONSON BATTLE CREEK HOSPITAL,300 NORTH AVENUE,OKLAHOMA CITY,MI,8711,OK - Oklahoma City,20,27798.29,6812.16,4954.98
683,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,428106,GOOD SAMARITAN HOSPITAL,777 HOSPITAL WAY,LANCASTER,OH,8279,OH - Cleveland,40,27710.49,6512.17,4470.43
684,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,381699,INTEGRIS BAPTIST MEDICAL CENTER,3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OH,6758,MO - St. Louis,18,24342.24,7953.29,4451.76
685,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,49990,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,RENO,CA,99508,CA - Los Angeles,18,54990.37,7734.47,6522.37
686,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,401179,FRESNO HEART AND SURGICAL HOSPITAL,15 EAST AUDUBON DRIVE,FRESNO,CA,94554,CA - Fresno,19,70294.45,7258.28,7680.35
687,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,176912,ST JOSEPH MEDICAL CENTER,969 LAKELAND DR,JACKSON,IN,62428,IL - Elgin,18,19413.43,6050.56,4688.13
688,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,194334,JENNIE STUART MEDICAL CENTER,320 WEST 18TH STREET,TOWN AND COUNTR,IA,60200,LA - Houma,19,18672.98,6105.67,4824.14
689,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,190690,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,JOHNSON CITY,ID,21746,MO - St. Louis,19,18334.61,7383.22,4993.47
690,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,209696,ST PETER'S HOSPITAL,600 ROE AVENUE,ALBANY,PA,39661,PA - Pittsburgh,13,14002.1,6214.1,5279.75
691,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,109426,SAINT MARY'S REGIONAL MEDICAL CENTER,6750 EAST BAYWOOD AVENUE,RENO,CO,62825,CO - Colorado Springs,15,44728.78,6324.68,6118.01
692,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,73751,MEDICAL CENTER OF PLANO,3901 W 15TH ST,PLANO,FL,30477,TX - Houston,18,29106.46,6910.32,4419.69
693,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,223343,MEMORIAL HOSPITAL AT GULFPORT,4500 13TH ST-P O BOX 1810,COLUMBIA,MO,29168,OK - Tulsa,16,24464.35,6125.25,4827.53
694,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,136877,GOOD SAMARITAN HOSPITAL,811 EAST PARRISH AVENUE,PORTLAND,NY,17894,DC - Washington,35,13748.94,6592.95,5497.86
695,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,155715,VIA CHRISTI HOSPITALS WICHITA INC,929 N ST FRANCIS ST,OKLAHOMA CITY,OH,30070,OH - Columbus,19,17973.98,5675.08,4520.29
696,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,423291,ST DAVIDS MEDICAL CENTER,919 E 32ND ST,HOUSTON,CA,61782,TX - Houston,14,46471.54,7692.17,5966.62
697,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,493344,VANDERBILT UNIVERSITY HOSPITAL,1161 21ST AVENUE SOUTH,NASHVILLE,TN,45619,TN - Nashville,25,31621.51,5986.3,4879.64
698,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,319606,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,POUGHKEEPSIE,NY,3154,NY - East Long Island,14,26557.53,6997.47,7144.15
699,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,276817,SAINT JOSEPH HOSPITAL,1740 NICHOLASVILLE ROAD,LEXINGTON,KY,23318,KY - Lexington,19,17151.9,6262.0,4737.11
700,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,115149,GOOD SAMARITAN HOSPITAL,5325 FARAON STREET,CONCORD,TX,52245,TX - Dallas,20,27421.31,6308.03,5254.38
701,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,216297,TERREBONNE GENERAL MEDICAL CENTER,8166 MAIN STREET,COLUMBIA,PA,17999,PA - Scranton,11,21323.48,6022.42,4028.1
702,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,357601,ST JOSEPH HOSPITAL,250 SOUTH 21ST STREET,LANCASTER,PA,86401,PA - Philadelphia,16,35506.27,7143.02,4990.65
703,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,120051,REGIONAL MEDICAL CENTER BAYONET POINT,14000 FIVAY ROAD,HUDSON,FL,32182,FL - Hudson,16,70489.0,5386.36,4035.7
704,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,359088,PRESBYTERIAN HOSPITAL,309 JACKSON STREET,LEBANON,OH,50562,FL - Tallahassee,19,28951.24,6718.49,4625.83
705,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,232533,MCLAREN - GREATER LANSING,5601 LOCH RAVEN BLVD,BALTIMORE,MI,14621,MD - Baltimore,18,16157.59,6392.47,5231.43
706,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,501622,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,83316,TX - Fort Worth,13,30128.96,6325.24,5530.12
707,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,128774,GOOD SAMARITAN HOSPITAL,800 W CENTRAL ROAD,CHICAGO,IL,78372,IL - Melrose Park,16,30148.07,7146.53,4962.78
708,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,469887,SACRED HEART HOSPITAL,4500 13TH ST-P O BOX 1810,CHARLESTON,NC,80297,NC - Durham,14,21775.03,6240.66,4245.73
709,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,279215,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,12022,NY - Syracuse,19,12532.01,7230.03,4928.14
710,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,467935,PRINCE WILLIAM HOSPITAL,8700 SUDLEY RD,NORFOLK,VA,58124,VA - Norfolk,13,19519.55,6394.18,4745.87
711,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,258878,GOOD SAMARITAN HOSPITAL,5145 N CALIFORNIA AVE,SPRINGFIELD,MI,75733,OH - Columbus,18,25202.79,6400.7,6844.04
712,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,389184,KAWEAH DELTA MEDICAL CENTER,400 W MINERAL KING AVE,LAS VEGAS,NV,16037,NV - Las Vegas,29,28796.96,7233.47,4746.25
713,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,457040,GOOD SAMARITAN HOSPITAL,1200 PLEASANT STREET,PLANO,IL,79529,TX - Dallas,27,29276.29,6677.79,5180.39
714,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,198149,GOOD SAMARITAN HOSPITAL,401 W GREENLAWN AVE,LANSING,MI,71256,MI - Ann Arbor,16,29675.83,7650.44,5160.35
715,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,215124,KALEIDA HEALTH,"726 EXCHANGE STREET, SUITE 522",BUFFALO,NY,17166,ID - Boise,40,14510.35,8004.49,5146.59
716,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,402092,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,MAYFIELD HEIGHT,TX,60281,MO - Kansas City,12,26827.57,5655.37,4196.13
717,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,48959,ST MARYS HOSPITAL AND MEDICAL CENTER,2635 N 7TH STREET,GRAND JUNCTION,AZ,93592,AZ - Phoenix,11,30593.03,6782.14,5466.92
718,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,434698,GOOD SAMARITAN HOSPITAL,200 HAWTHORNE LANE BOX 33549,CONCORD,IL,60506,NC - Charlotte,11,32543.91,6222.59,4881.45
719,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,51047,WOODLAND HEIGHTS MEDICAL CENTER,1265 UNION AVE SUITE 700,LUBBOCK,TX,29924,TX - Houston,20,55066.16,5768.95,4480.05
720,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,470889,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,TX,71821,TX - Dallas,14,25985.78,6183.22,6374.05
721,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,349836,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,10218,DC - Washington,14,38755.71,7417.47,7329.85
722,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,454468,ERLANGER MEDICAL CENTER,975 E 3RD ST,LEBANON,TN,31156,TN - Memphis,12,31821.78,5880.53,4646.5
723,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,111296,MEDICAL CENTER OF CENTRAL GEORGIA,777 HEMLOCK STREET,MACON,GA,21650,GA - Atlanta,41,24048.49,6517.81,4320.88
724,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,69907,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,LAS VEGAS,NV,95998,NV - Las Vegas,16,33179.41,6904.95,4573.07
725,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,82115,HEARTLAND REGIONAL MEDICAL CENTER,350 7TH ST N,INDIANAPOLIS,IN,36555,TX - Dallas,42,29727.08,6446.88,4672.58
726,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,467233,UNIVERSITY OF MISSOURI HEALTH CARE,"ONE HOSPITAL DRIVE, ROOM CE121, DC031,00",DANVILLE,MO,56416,MO - St. Louis,17,20149.19,5895.32,5151.29
727,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,259140,SSM ST MARYS HEALTH CENTER,6420 CLAYTON RD,PORTSMOUTH,MO,11598,MO - St. Louis,34,27494.48,6678.92,4823.44
728,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,232837,WILKES-BARRE GENERAL HOSPITAL,211 ST FRANCIS DR,DANVILLE,PA,31271,NC - Durham,14,22629.52,6203.26,4670.62
729,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,173190,ALEGENT HEALTH BERGAN MERCY MEDICAL CENTER,7500 MERCY RD,DANVILLE,MO,58161,NE - Omaha,14,17012.79,6038.72,4103.95
730,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,440887,JACKSON-MADISON COUNTY GENERAL HOSPITAL,620 SKYLINE DRIVE,NASHVILLE,TN,31740,TN - Nashville,24,27488.21,5532.19,4758.97
731,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,46803,HOUSTON NORTHWEST MEDICAL CENTER,200 HAWTHORNE LANE BOX 33549,CONCORD,TX,84825,TX - Houston,17,25518.24,6930.3,5094.68
732,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,225625,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,OH,49155,MO - St. Louis,16,13225.08,5275.78,4181.51
733,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,100281,METHODIST SUGAR LAND HOSPITAL,16655 SOUTHWEST FREEWAY,HOUSTON,TX,79776,TX - Houston,14,36700.98,6265.85,4247.58
734,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,117561,PALOS COMMUNITY HOSPITAL,12251 SOUTH 80TH AVENUE,JACKSON,IL,52489,IN - South Bend,19,33871.06,6105.17,4915.79
735,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,441941,CENTENNIAL MEDICAL CENTER,1224 TROTWOOD AVE,NASHVILLE,IN,31272,IN - Indianapolis,20,19636.39,6164.33,4579.63
736,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,452437,INDIANA UNIVERSITY HEALTH,1701 N SENATE BLVD,FAYETTEVILLE,TX,77997,TX - San Antonio,20,31297.62,7321.87,4534.87
737,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,243005,BRONSON METHODIST HOSPITAL,3601 W THIRTEEN MILE RD,POUGHKEEPSIE,MI,56603,MI - Dearborn,15,19958.72,6217.27,7429.04
738,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,259615,GOOD SAMARITAN HOSPITAL,272 HOSPITAL ROAD,SPRINGFIELD,MI,8523,OH - Columbus,14,16099.56,6354.05,4893.38
739,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,78109,LEESBURG REGIONAL MEDICAL CENTER,600 E DIXIE AVE,LEESBURG,FL,24530,FL - Orlando,16,16746.5,5257.16,4127.96
740,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,167806,ST VINCENT HEART CENTER OF INDIANA LLC,10580 N MERIDIAN ST,WICHITA,KS,64037,LA - Houma,12,16979.39,5453.94,4211.91
741,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,356231,PORTNEUF MEDICAL CENTER,777 HOSPITAL WAY,LANCASTER,PA,14081,PA - Philadelphia,11,33991.15,5767.09,4886.86
742,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,326577,UNION HOSPITAL OF CECIL COUNTY,241 NORTH ROAD,POUGHKEEPSIE,NY,7165,DC - Washington,24,18712.54,8472.47,10657.35
743,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,228636,WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,ANN ARBOR,NJ,29842,DC - Washington,20,20582.07,8631.51,6213.06
744,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,119575,SENTARA OBICI HOSPITAL,2800 GODWIN BOULEVARD,SUFFOLK,GA,51091,VA - Norfolk,17,20384.93,5921.16,4393.55
745,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,469684,SPALDING REGIONAL MEDICAL CENTER,601 SOUTH 8TH STREET,GRIFFIN,FL,21537,GA - Atlanta,17,29685.55,5977.27,4264.42
746,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,72779,MEMORIAL REGIONAL HOSPITAL,3501 JOHNSON ST,AUGUSTA,FL,33436,FL - Tampa,13,57819.61,5880.44,5331.21
747,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,468135,GOOD SAMARITAN HOSPITAL,800 EAST 28TH STREET,DALLAS,TX,74865,TX - Dallas,19,29983.61,6846.25,4860.57
748,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,83343,GOOD SAMARITAN HOSPITAL,701 N FIRST ST,SPRINGFIELD,IL,57519,IN - Gary,20,34745.52,6457.6,5154.48
